global_mse,global_mae,ver_max,ver_topk,maxpool_mse_3x3,maxpool_mse_5x5,maxpool_mse_9x9,maxpool_mse_15x15,maxpool_mse_25x25,maxpool_mse_35x35,maxpool_mse_51x51,maxpool_mse_75x75,maxpool_mse_101x101,filename,label,split
0.00034286038,0.009975085,0.00078110653,0.0006419516,0.0012205888,0.0020009878,0.0033365986,0.005115477,0.0077496995,0.010146557,0.013816904,0.018601583,0.022066323,1cq59o1i.png,0,validation
0.00030087747,0.009457551,0.00063661666,0.00055508665,0.0010536389,0.0017267301,0.002932844,0.0045818374,0.007098565,0.009334287,0.012511423,0.016469669,0.019113395,1d6fiz79.png,0,validation
0.00030651406,0.009184469,0.0007954962,0.00063976453,0.0011650897,0.0019669314,0.003344007,0.0050346395,0.0073034083,0.009281356,0.012216661,0.016144346,0.019674035,1dg972hs.png,0,validation
0.00029598427,0.00848106,0.00067094236,0.0005909199,0.0010409981,0.0017207729,0.0029695984,0.0047610695,0.0077476096,0.010922371,0.01603518,0.023302538,0.03072404,1dgtg6zo.png,0,validation
0.00048667402,0.010824813,0.0013191188,0.0008713684,0.0016689423,0.0027965358,0.004925195,0.0081764525,0.013965959,0.019987613,0.030438982,0.048129275,0.06703575,1dirsc64.png,0,validation
0.0004335057,0.010548295,0.0011776449,0.0008318966,0.0015039076,0.0024139655,0.0040297364,0.0062448825,0.009734926,0.012972182,0.017887466,0.024453219,0.030212719,1dqmqt46.png,0,validation
0.00027536054,0.00906345,0.00062513014,0.0005387946,0.0010025349,0.0016645986,0.002825511,0.00432384,0.0064711412,0.008341115,0.01112098,0.014781442,0.0178133,1epxu7b6.png,0,validation
0.00031444366,0.009245206,0.0007226993,0.0006819202,0.0011567844,0.001968149,0.0034980378,0.0056487704,0.008772674,0.011564484,0.016253123,0.023197055,0.030940609,1ff9vbkf.png,0,validation
0.00038594368,0.010319218,0.0007038856,0.0006526692,0.0013546814,0.0022510956,0.0039486988,0.0063840314,0.010073392,0.013448581,0.018561136,0.025943901,0.030765798,1frx9zxo.png,0,validation
0.00029386717,0.009203172,0.0007245549,0.00059463043,0.0010884122,0.0018409624,0.0031540846,0.004840252,0.0074089584,0.009640959,0.012850293,0.01718654,0.020783143,1fx6vb6p.png,0,validation
0.00033145622,0.00960454,0.0007793546,0.00070627267,0.0011951166,0.002015254,0.0035201043,0.005588804,0.0085603325,0.011268059,0.015692804,0.022641592,0.030149354,1gbihiuq.png,0,validation
0.00026872495,0.008849116,0.00062984973,0.0005448212,0.0009851704,0.001657203,0.0028690426,0.0044989344,0.006668387,0.008545986,0.011110782,0.0141532365,0.016660986,1ghlu8m8.png,0,validation
0.0002915777,0.009089571,0.0006833703,0.00061132497,0.0010869479,0.0018231594,0.0031147262,0.004842768,0.007416659,0.009804058,0.013466734,0.018565774,0.022934614,1gtyqh05.png,0,validation
0.00032343908,0.009484193,0.00083398406,0.0006705396,0.0011868974,0.001988524,0.003436107,0.0052576526,0.007887356,0.010408623,0.013858622,0.018376399,0.021586413,1h1e1tnb.png,0,validation
0.00036753065,0.010118369,0.0007197453,0.0006384443,0.0012843191,0.002112475,0.0036342037,0.005783597,0.009306922,0.0126624135,0.01813152,0.026720261,0.034446146,1i5kbqpv.png,0,validation
